ident,expense_total,income_assetsales,hours_outside_age16_65,treatment,hours_outside_age6_65,hours_chores_age6_65,members_resid,nadults_resid,head_age,act_livestock,act_business,borrowed_total
087081,30940,0,0,0,0,35,6,5,77,1,0,0
087067,11200,0,0,0,0,35,7,3,43,1,0,0
087013,10500,0,56,0,56,119,10,8,60,1,0,0
087031,13600,0,0,0,0,0,3,3,62,1,0,0
087011,29000,0,0,0,0,63,9,5,87,0,0,0
087047,32350,0,112,0,112,84,5,5,34,1,0,0
087068,12340,0,0,0,0,56,4,4,47,1,0,0
087051,55500,0,0,0,0,84,8,5,48,1,0,0
087039,1200,0,0,0,42,0,5,2,52,1,0,0
087077,0,0,56,0,56,0,9,6,80,0,0,0
087049,23040,0,56,0,56,42,8,5,58,1,0,0
085059,9420,0,0,1,0,105,NA,NA,NA,NA,NA,NA
091030,16020,0,48,1,48,140,NA,NA,NA,NA,NA,NA
085046,22120,0,0,1,0,63,NA,NA,NA,NA,NA,NA
091005,26840,0,0,1,0,98,NA,NA,NA,NA,NA,NA
085067,38901,0,88,1,104,56,NA,NA,NA,NA,NA,NA
091061,23590,0,0,1,0,42,NA,NA,NA,NA,NA,NA
091028,93355,0,0,1,0,56,NA,NA,NA,NA,NA,NA
091016,4650,0,24,1,24,42,NA,NA,NA,NA,NA,NA
085062,49260,0,0,1,0,28,NA,NA,NA,NA,NA,NA
091007,12120,0,0,1,0,140,NA,NA,NA,NA,NA,NA
085017,6240,0,0,1,0,63,NA,NA,NA,NA,NA,NA
085011,20840,0,0,1,0,63,NA,NA,NA,NA,NA,NA
085041,12590,0,0,1,0,105,8,7,62,1,0,0
091032,0,0,56,1,56,42,4,2,27,0,0,0
085036,193450,0,0,1,0,112,10,10,57,1,0,0
091078,30,0,56,1,56,0,5,2,37,0,0,0
085047,0,0,0,1,0,0,1,1,68,1,0,0
091006,15600,0,0,1,0,28,8,2,39,0,0,0
085037,16140,0,168,1,168,70,6,6,64,1,0,0
085049,227004,0,46,1,46,112,12,7,22,1,0,0
085024,9120,0,56,1,56,161,12,8,20,1,0,0
091053,1200,0,56,1,56,42,7,3,36,1,0,0
085026,32500,0,0,1,0,56,6,4,36,1,0,0
091009,0,0,56,1,56,35,4,2,26,0,0,0
085073,175700,0,144,1,200,98,11,9,62,1,0,0
091019,0,0,0,1,56,35,5,2,40,0,0,0
085022,0,0,112,1,112,42,6,2,37,0,0,0
091077,0,0,56,1,56,35,4,2,38,0,0,0
091002,0,0,0,1,0,0,4,2,27,0,0,0
091001,0,0,0,1,0,0,2,2,83,0,0,0
091068,0,0,56,1,56,35,6,2,41,0,0,0
177078,3810,0,48,0,48,56,NA,NA,NA,NA,NA,NA
177072,0,0,0,0,0,159,NA,NA,NA,NA,NA,NA
177041,18000,0,96,0,96,105,NA,NA,NA,NA,NA,NA
177040,22010,0,32,0,32,21,NA,NA,NA,NA,NA,NA
177009,0,0,144,0,144,90,NA,NA,NA,NA,NA,NA
177059,26600,0,56,0,56,28,NA,NA,NA,NA,NA,NA
177082,23550,0,0,0,0,56,NA,NA,NA,NA,NA,NA
177005,7350,0,0,0,0,210,NA,NA,NA,NA,NA,NA
177051,0,0,49,0,49,42,NA,NA,NA,NA,NA,NA
177037,58550,0,48,0,48,98,NA,NA,NA,NA,NA,NA
177074,0,0,48,0,48,56,NA,NA,NA,NA,NA,NA
177033,48000,0,0,0,0,56,NA,NA,NA,NA,NA,NA
177083,0,0,56,0,56,58,NA,NA,NA,NA,NA,NA
177063,0,0,49,0,98,140,NA,NA,NA,NA,NA,NA
177057,31250,0,0,0,0,0,NA,NA,NA,NA,NA,NA
177073,14505,0,0,0,0,86,NA,NA,NA,NA,NA,NA
177081,13500,0,0,0,0,63,NA,NA,NA,NA,NA,NA
177013,37500,0,42,0,42,143,NA,NA,NA,NA,NA,NA
177064,3120,0,96,0,144,98,NA,NA,NA,NA,NA,NA
177035,63140,0,0,0,0,112,NA,NA,NA,NA,NA,NA
177001,3445,0,112,0,112,112,NA,NA,NA,NA,NA,NA
177032,0,0,0,0,0,35,NA,NA,NA,NA,NA,NA
177004,4470,0,0,0,0,70,NA,NA,NA,NA,NA,NA
177075,75360,0,30,0,30,56,NA,NA,NA,NA,NA,NA
177015,16000,0,0,0,0,42,5,3,27,1,0,1
177007,0,0,40,0,40,21,1,1,32,0,0,1
177046,2300,0,0,0,48,66,6,3,51,0,0,0
177080,2730,0,56,0,56,43,8,4,67,1,0,1
177038,6100,0,118,0,166,28,9,7,62,1,0,0
177014,140150,0,0,0,0,0,4,2,25,0,1,1
177089,25200,0,40,0,40,77,7,5,57,1,0,1
177054,0,0,56,0,56,38,4,2,46,0,0,1
177045,5015,0,0,0,0,91,5,4,43,1,0,1
177036,4200,0,84,0,84,56,6,3,34,1,0,0
177070,705080,0,0,0,0,35,7,4,29,0,1,1
177087,900,0,96,0,96,98,7,6,60,0,0,1
177025,0,0,48,0,48,0,4,2,37,0,0,1
177026,0,0,72,0,72,134,6,3,50,0,0,1
177030,0,0,0,0,54,63,6,3,42,1,0,1
177065,4700,0,104,0,152,147,7,6,56,0,0,1
177062,700,0,160,0,160,154,6,4,45,1,0,1
177079,920,0,0,0,50,56,3,2,43,1,0,1
177021,0,3250,42,0,42,49,5,2,38,0,0,1
177061,2250,0,0,0,0,0,5,2,41,0,0,1
177024,27600,0,0,0,0,0,2,2,73,1,0,1
177058,10780,0,49,0,49,56,6,6,56,1,0,1
177047,10050,0,0,0,0,77,5,2,40,1,0,1
175016,5560,0,48,1,48,52,NA,NA,NA,NA,NA,NA
175052,0,0,54,1,54,98,NA,NA,NA,NA,NA,NA
175030,8960,0,0,1,0,66,NA,NA,NA,NA,NA,NA
175070,24000,0,0,1,0,63,NA,NA,NA,NA,NA,NA
175041,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA
175012,0,0,0,1,60,70,NA,NA,NA,NA,NA,NA
175022,0,0,0,1,0,78,NA,NA,NA,NA,NA,NA
175057,0,0,0,1,0,42,NA,NA,NA,NA,NA,NA
175009,0,0,156,1,156,49,NA,NA,NA,NA,NA,NA
175040,2850,0,32,1,32,21,NA,NA,NA,NA,NA,NA
175077,3020,0,0,1,0,42,NA,NA,NA,NA,NA,NA
175018,0,0,0,1,64,54,NA,NA,NA,NA,NA,NA
175055,0,0,117,1,117,42,NA,NA,NA,NA,NA,NA
175050,0,0,48,1,88,35,NA,NA,NA,NA,NA,NA
175048,26760,0,100,1,100,56,NA,NA,NA,NA,NA,NA
175038,0,0,91,1,91,154,NA,NA,NA,NA,NA,NA
175034,0,0,120,1,120,49,NA,NA,NA,NA,NA,NA
175073,12000,0,0,1,0,56,NA,NA,NA,NA,NA,NA
175076,0,0,95,1,95,49,NA,NA,NA,NA,NA,NA
175020,0,0,0,1,56,49,NA,NA,NA,NA,NA,NA
175010,0,0,56,1,56,49,NA,NA,NA,NA,NA,NA
175045,0,0,48,1,48,63,NA,NA,NA,NA,NA,NA
175080,2260,0,0,1,30,0,NA,NA,NA,NA,NA,NA
175036,0,0,48,1,96,70,NA,NA,NA,NA,NA,NA
175004,0,0,96,1,144,89,NA,NA,NA,NA,NA,NA
175017,6620,0,40,1,40,42,NA,NA,NA,NA,NA,NA
175043,60000,0,98,1,98,112,NA,NA,NA,NA,NA,NA
175063,36000,0,0,1,0,56,NA,NA,NA,NA,NA,NA
175011,0,0,96,1,96,56,5,4,48,0,0,0
175069,0,0,105,1,161,70,9,6,65,0,0,0
175008,3600,0,42,1,42,105,5,4,57,1,1,1
175072,105370,0,0,1,0,70,9,3,46,0,1,0
175060,0,0,56,1,56,0,4,2,26,0,0,1
175059,8550,0,63,1,63,112,9,6,64,0,0,0
175003,0,0,0,1,63,14,7,3,47,0,0,1
175014,0,0,70,1,70,49,3,2,39,0,0,0
175056,34000,0,70,1,70,91,7,6,57,1,1,0
175049,0,0,70,1,70,42,5,4,43,0,0,1
175054,34320,0,0,1,0,0,3,2,35,0,0,1
175007,0,0,42,1,42,42,3,2,36,0,0,0
175075,0,0,0,1,0,56,5,2,40,0,0,1
175067,48000,0,56,1,56,28,8,4,52,0,1,1
175078,15600,0,81,1,81,35,6,5,56,0,0,0
175002,0,0,0,1,56,42,5,2,40,0,0,0
175062,0,0,60,1,60,105,5,3,42,0,0,0
175006,0,0,40,1,40,42,3,2,34,0,0,1
175044,0,0,54,1,54,0,3,2,32,0,0,1
175068,0,0,28,1,78,56,5,3,43,0,0,1
175053,0,0,48,1,48,0,2,2,29,0,0,1
183103,18200,0,120,0,168,98,NA,NA,NA,NA,NA,NA
183069,2110,0,184,0,184,70,NA,NA,NA,NA,NA,NA
183065,9770,0,0,0,0,56,NA,NA,NA,NA,NA,NA
183022,18110,0,0,0,0,96,NA,NA,NA,NA,NA,NA
183064,27900,0,0,0,40,154,NA,NA,NA,NA,NA,NA
183108,44380,0,0,0,0,95,NA,NA,NA,NA,NA,NA
183001,36100,0,48,0,48,56,NA,NA,NA,NA,NA,NA
183105,112040,0,0,0,0,56,NA,NA,NA,NA,NA,NA
183008,72000,0,56,0,56,70,NA,NA,NA,NA,NA,NA
183050,0,0,70,0,70,55,NA,NA,NA,NA,NA,NA
183109,34980,0,59,0,59,77,6,5,56,1,0,0
183012,1340,0,96,0,96,56,5,4,31,0,0,0
183078,0,0,48,0,48,0,4,2,40,0,0,0
183081,18210,0,35,0,35,53,7,4,46,0,0,0
183091,7450,0,0,0,32,56,5,2,34,1,0,0
183080,9600,0,0,0,27,196,7,4,50,1,0,0
183034,0,0,0,0,0,35,2,2,51,0,0,0
183074,2630,0,0,0,0,56,6,4,44,0,0,0
183006,120000,0,0,0,0,71,6,2,38,1,1,0
183100,9440,0,0,0,0,70,6,2,12,1,0,0
183090,3080,0,0,0,0,65,9,5,38,1,0,0
183021,0,0,0,0,0,56,6,2,40,0,0,0
183051,0,0,0,0,48,70,7,2,2,0,0,0
183015,3000,0,0,0,0,6,5,1,25,1,0,0
183054,27675,0,0,0,0,77,6,3,40,1,0,0
183102,243140,0,0,0,0,35,6,2,32,1,0,0
183026,75030,0,0,0,0,84,8,8,60,1,0,0
183023,21950,0,48,0,96,182,9,5,47,1,0,0
183002,0,0,0,0,0,55,3,3,34,0,0,0
183039,2210,0,0,0,48,28,2,1,47,0,0,0
183010,4300,0,174,0,174,91,9,7,48,1,0,0
183106,36280,0,0,0,0,56,4,2,38,1,0,0
183014,19500,0,104,0,104,77,6,5,53,1,0,0
183058,68690,0,16,0,16,70,10,5,67,1,0,0
183042,42796,0,96,0,96,182,7,5,53,1,0,0
186017,361020,0,8,1,8,140,NA,NA,NA,NA,NA,NA
182007,39906.25,0,54,1,54,112,NA,NA,NA,NA,NA,NA
180114,115200,0,0,1,0,44,NA,NA,NA,NA,NA,NA
182111,56400,0,0,1,0,119,NA,NA,NA,NA,NA,NA
186098,18800,0,0,1,0,49,NA,NA,NA,NA,NA,NA
186030,37680,0,63,1,63,112,NA,NA,NA,NA,NA,NA
182005,24775,0,0,1,0,21,NA,NA,NA,NA,NA,NA
182103,32682,0,36,1,36,140,NA,NA,NA,NA,NA,NA
182071,27510,0,0,1,0,72,NA,NA,NA,NA,NA,NA
180069,7100,0,0,1,0,30,NA,NA,NA,NA,NA,NA
182097,87605,0,118,1,150,75,NA,NA,NA,NA,NA,NA
182090,35550,0,0,1,0,63,NA,NA,NA,NA,NA,NA
180081,28500,0,0,1,0,98,9,7,56,0,0,0
186032,0,0,0,1,0,52,6,2,40,0,0,0
180101,4920,0,84,1,84,10,6,4,56,1,0,0
186002,39800,0,0,1,0,119,12,7,10,1,0,1
182062,38180,0,0,1,0,32,9,6,55,1,0,0
182099,0,0,0,1,0,56,5,3,37,0,0,0
182044,1580,0,0,1,0,70,3,3,90,0,0,0
182083,15565,0,0,1,0,13,4,2,37,1,0,1
186012,24560,0,0,1,0,63,5,5,64,1,0,0
182038,8560,0,56,1,56,49,5,4,48,1,0,0
186066,0,0,91,1,91,35,NA,NA,NA,NA,NA,NA
186009,5600,0,0,1,0,84,7,5,54,1,0,0
182052,15935,0,108,1,108,98,5,3,23,1,0,0
186110,2770,0,56,1,56,35,5,2,36,0,0,1
182020,1000,0,0,1,0,77,7,7,78,1,0,0
182018,9600,0,0,1,0,50,4,2,48,0,0,0
186067,4800,0,8,1,8,41,3,2,24,0,1,0
182015,9220,0,0,1,0,91,8,5,110,0,1,0
182084,0,0,0,1,0,0,4,2,35,1,0,0
186093,0,0,84,1,84,42,4,2,NA,0,0,0
180014,84650,0,0,1,0,35,7,2,42,0,0,0
182072,34125,0,0,1,0,56,7,4,40,0,0,0
186001,299335,0,0,1,0,154,9,6,45,1,0,0
180109,66120,0,0,1,0,126,10,6,51,1,0,0
092048,3720,0,86,0,102,56,NA,NA,NA,NA,NA,NA
089078,21340,0,0,0,0,84,NA,NA,NA,NA,NA,NA
092038,3720,0,88,0,88,42,NA,NA,NA,NA,NA,NA
092017,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
092081,15140,0,56,0,56,105,NA,NA,NA,NA,NA,NA
089019,136060,0,0,0,0,28,NA,NA,NA,NA,NA,NA
089072,8400,0,0,0,0,42,NA,NA,NA,NA,NA,NA
092046,31060,0,28,0,28,28,NA,NA,NA,NA,NA,NA
092060,19460,0,0,0,0,98,NA,NA,NA,NA,NA,NA
089006,2520,0,0,0,56,105,6,2,39,1,0,0
092058,0,0,168,0,168,63,7,6,56,0,0,1
089011,21100,0,0,0,0,35,4,4,72,1,0,0
089025,8400,0,0,0,0,28,4,4,72,1,0,0
089094,39980,0,0,0,0,119,10,9,58,1,0,0
089024,0,0,0,0,0,0,4,2,31,0,0,0
089077,7560,0,112,0,168,84,8,7,56,1,0,0
089108,2520,0,48,0,48,35,4,4,65,1,0,0
092086,3240,0,42,0,42,35,2,2,54,1,0,0
089089,28470,0,56,0,56,28,9,6,49,1,0,0
089101,6240,0,96,0,96,35,4,4,68,1,0,0
092022,5370,0,0,0,0,0,3,2,39,1,0,0
089073,0,0,56,0,88,42,10,6,65,0,0,0
092076,1200,0,0,0,0,56,2,2,38,1,0,0
092104,0,0,0,0,56,35,5,2,44,0,0,1
092016,0,0,32,0,32,35,4,2,29,0,0,0
089029,6240,0,56,0,56,70,6,5,55,1,0,0
089079,0,0,30,0,30,35,4,2,27,0,0,0
089039,0,0,56,0,56,28,3,2,27,0,0,0
089002,1320,0,112,0,112,84,9,8,25,0,0,0
089093,5040,0,120,0,120,63,6,6,60,1,0,0
092008,0,0,56,0,56,35,3,2,36,0,0,0
089042,0,0,56,0,56,0,4,2,32,0,0,0
092068,89500,0,0,0,0,0,0,0,NA,1,0,0
089088,4800,0,32,0,32,84,8,5,25,1,0,0
089066,4800,0,56,0,56,56,6,3,41,1,0,0
089035,0,0,56,0,56,28,2,2,40,0,0,0
092065,5160,0,56,0,56,35,3,2,50,1,0,0
089091,4800,0,112,0,112,56,5,5,44,1,0,0
086059,2705,0,0,1,0,35,NA,NA,NA,NA,NA,NA
090004,59900,0,56,1,56,84,NA,NA,NA,NA,NA,NA
090054,6720,0,0,1,0,98,NA,NA,NA,NA,NA,NA
090111,9120,0,0,1,0,49,NA,NA,NA,NA,NA,NA
086101,16200,0,0,1,0,35,NA,NA,NA,NA,NA,NA
090041,76360,0,56,1,56,77,NA,NA,NA,NA,NA,NA
090099,6020,0,0,1,0,63,NA,NA,NA,NA,NA,NA
090030,140600,0,0,1,0,112,NA,NA,NA,NA,NA,NA
086109,1320,0,0,1,96,56,NA,NA,NA,NA,NA,NA
090077,22290,0,0,1,0,63,NA,NA,NA,NA,NA,NA
090024,23300,0,0,1,0,35,NA,NA,NA,NA,NA,NA
090046,68300,0,0,1,0,0,7,3,35,0,1,0
088010,0,0,56,1,56,0,5,2,37,1,0,0
090002,49240,0,56,1,56,35,5,5,72,1,0,1
090094,8400,0,0,1,0,28,7,2,41,1,0,1
088098,4660,0,0,1,0,91,5,5,54,1,0,0
086090,18000,0,112,1,168,56,6,4,52,1,0,0
086066,12400,0,0,1,0,28,7,5,62,1,0,0
086102,6622,0,28,1,28,28,8,6,53,1,0,1
086110,4440,0,56,1,112,0,4,3,47,1,0,0
086048,0,0,0,1,0,0,2,2,72,0,0,0
090005,255411,0,56,1,56,70,8,7,72,1,0,1
086069,1320,0,40,1,40,28,7,3,39,1,0,0
086023,22660,0,56,1,56,21,11,7,77,1,0,1
086097,1214400,0,154,1,154,56,7,7,73,1,1,0
090039,5720,0,0,1,0,105,7,5,53,1,0,0
090085,8400,0,28,1,84,56,8,4,42,1,0,1
090008,646860,0,0,1,0,56,10,7,4,1,1,0
088100,15000,0,0,1,0,0,4,2,38,0,0,0
090003,12720,0,0,1,0,42,9,7,57,1,0,0
086070,1320,0,24,1,24,63,7,5,53,1,0,0
088052,15600,0,0,1,0,70,6,2,35,1,0,0
088071,0,0,40,1,40,91,5,3,42,0,0,0
086083,49000,0,0,1,0,56,11,9,72,1,0,0
090001,1004400,0,0,1,0,42,5,3,15,1,1,0
088022,17100,0,0,1,0,84,11,6,62,1,0,0
090089,23000,0,0,1,0,28,3,3,73,1,0,0
086032,0,0,0,1,56,28,4,2,33,0,0,0
090034,35140,0,0,1,0,56,8,7,58,0,0,1
090055,0,0,0,1,24,0,4,2,33,0,0,1
195029,350,0,63,0,63,105,NA,NA,NA,NA,NA,NA
195016,40,0,0,0,0,49,NA,NA,NA,NA,NA,NA
195044,32525,0,63,0,63,119,NA,NA,NA,NA,NA,NA
195043,10670,0,0,0,0,94,NA,NA,NA,NA,NA,NA
195004,44500,0,273,0,273,98,9,9,70,1,1,1
195032,28580,0,144,0,144,42,5,5,66,1,0,0
195036,25886,0,0,0,0,70,5,3,71,1,1,0
195012,17050,0,0,0,0,63,6,2,79,1,0,0
195015,53810,0,140,0,140,140,9,6,56,1,0,1
195017,8556,0,192,0,192,126,11,11,60,1,1,0
195030,21840,0,0,0,0,161,10,5,49,1,1,0
195068,9380,0,4,0,4,91,6,3,45,1,0,0
195038,4522,0,140,0,140,70,5,5,55,1,1,0
195056,3630,0,0,0,0,70,5,4,48,1,0,1
195022,101112,0,96,0,144,44,8,4,63,1,1,0
195024,47300,0,0,0,0,140,7,6,78,1,0,0
195041,39190,0,112,0,112,70,6,6,58,1,0,0
195039,29420,0,0,0,0,63,9,6,73,1,1,0
195059,2030,0,48,0,48,51,5,4,72,1,0,0
195013,100,0,63,0,63,56,4,2,37,0,0,1
195065,6920,0,0,0,0,73,10,8,52,1,0,1
196058,5050,0,0,1,0,42,NA,NA,NA,NA,NA,NA
196003,2250,0,49,1,49,56,NA,NA,NA,NA,NA,NA
196062,11526,0,224,1,224,119,NA,NA,NA,NA,NA,NA
196031,64320,0,40,1,40,70,6,6,54,1,0,0
196028,65740,0,0,1,0,84,6,5,72,1,1,0
196026,4230,0,0,1,0,28,4,2,35,1,0,0
196045,5675,0,42,1,42,28,5,2,39,1,1,1
196013,3150,0,0,1,0,62,5,3,54,1,0,1
196043,11320,0,63,1,63,70,6,5,NA,1,1,1
196066,6550,0,0,1,0,35,4,3,34,1,1,1
196008,19290,0,0,1,0,77,6,5,54,1,0,0
196029,4080,0,238,1,238,70,9,8,65,1,1,1
196005,4740,4000,0,1,0,51,6,2,46,1,0,0
196048,52850,0,40,1,40,56,5,3,27,1,0,1
196038,1395,0,0,1,0,42,3,3,63,0,0,0
196018,0,0,56,1,56,56,5,2,33,0,1,0
196032,5150,0,0,1,0,66,8,6,73,1,0,1
196010,150370,0,0,1,0,56,5,2,44,1,1,0
196070,8310,0,0,1,0,77,6,5,66,1,0,0
196061,4870,0,0,1,0,70,7,4,80,1,0,1
196022,4940,0,0,1,0,49,5,3,28,1,0,0
196009,42210,0,0,1,0,70,5,4,43,1,1,0
174067,0,0,0,0,54,56,NA,NA,NA,NA,NA,NA
174084,142830,0,0,0,0,8,NA,NA,NA,NA,NA,NA
174006,350,0,0,0,82,56,NA,NA,NA,NA,NA,NA
174019,5300,0,0,0,24,52,NA,NA,NA,NA,NA,NA
174063,2850,0,80,0,80,92,6,5,49,0,0,1
174069,68930,0,0,0,0,49,2,2,65,1,0,1
174079,9240,0,70,0,70,32,6,3,36,1,0,1
174093,65460,100000,91,0,91,77,6,6,79,1,0,1
174026,0,0,0,0,0,0,4,2,40,0,0,1
174030,125900,0,0,0,0,79,6,2,44,0,1,1
174092,0,0,56,0,56,49,2,2,39,0,0,1
174039,10950,0,0,0,0,0,4,2,32,1,0,1
174007,0,0,0,0,0,28,1,1,38,0,0,0
174081,1100,0,181,0,181,56,7,7,56,0,0,1
174091,0,0,0,0,0,42,1,1,50,0,0,0
174028,0,0,0,0,0,0,5,2,37,0,0,1
174051,0,0,56,0,56,63,4,2,38,0,0,1
174046,6600,0,0,0,0,28,5,2,39,1,0,1
174023,200691,0,0,0,0,12,3,3,68,1,0,1
174089,0,0,118,0,158,63,6,4,52,0,0,1
174003,0,0,56,0,56,56,3,2,30,0,0,1
174094,61400,0,40,0,40,21,5,4,62,1,1,1
174005,26500,0,42,0,42,112,4,4,52,0,0,0
174018,0,0,56,0,56,105,7,4,50,0,0,1
174068,0,0,0,0,0,35,3,2,29,0,0,1
174095,0,0,96,0,96,112,5,5,57,0,0,1
174078,0,0,56,0,56,56,4,2,38,0,0,1
174040,0,0,0,0,0,84,5,2,45,0,0,1
176016,2460,0,0,1,0,66,NA,NA,NA,NA,NA,NA
176073,30770,0,0,1,56,91,NA,NA,NA,NA,NA,NA
176090,18660,0,70,1,70,154,NA,NA,NA,NA,NA,NA
176015,152150,0,0,1,0,42,NA,NA,NA,NA,NA,NA
176023,132440,0,0,1,0,63,NA,NA,NA,NA,NA,NA
176038,0,0,42,1,42,35,4,2,39,0,0,1
176002,950,0,56,1,56,0,5,2,44,0,0,1
176010,18490,0,0,1,0,42,4,4,53,1,0,1
176065,4660,0,70,1,70,56,2,2,58,0,0,0
176036,13050,0,0,1,0,49,5,5,60,1,0,1
176043,0,0,56,1,56,42,6,3,44,1,0,1
176027,26200,0,0,1,0,45,3,2,40,1,0,1
176045,0,0,144,1,216,77,8,7,60,1,0,0
176037,0,0,0,1,0,91,5,4,47,0,1,1
176014,5800,0,56,1,56,91,5,3,50,0,0,1
176076,60250,0,0,1,0,42,6,2,45,0,1,1
176080,25200,0,144,1,144,42,6,5,59,0,1,0
176079,9240,0,0,1,72,0,5,2,43,1,0,1
176006,0,0,0,1,0,56,4,4,72,0,0,1
176025,45950,0,48,1,48,42,6,3,50,1,0,1
176034,5400,0,112,1,112,105,4,4,60,1,0,0
176029,21030,0,124,1,124,98,7,5,55,1,0,1
176003,0,0,96,1,138,43,7,5,49,0,0,1
176058,0,0,60,1,60,56,3,2,29,0,0,1
176049,0,0,56,1,56,56,3,2,40,0,0,1
001055,19600,0,4,0,4,98,NA,NA,NA,NA,NA,NA
001019,112540,0,0,0,0,56,NA,NA,NA,NA,NA,NA
001012,0,0,24,0,24,0,NA,NA,NA,NA,NA,NA
001092,70780,0,0,0,0,42,NA,NA,NA,NA,NA,NA
001078,155505,0,0,0,0,70,NA,NA,NA,NA,NA,NA
001039,0,0,120,0,120,42,NA,NA,NA,NA,NA,NA
001013,3700,0,0,0,0,98,NA,NA,NA,NA,NA,NA
001009,6600,0,40,0,40,56,NA,NA,NA,NA,NA,NA
001046,31200,0,84,0,84,84,NA,NA,NA,NA,NA,NA
001016,21000,0,48,0,48,42,NA,NA,NA,NA,NA,NA
001048,2720,0,150,0,150,91,NA,NA,NA,NA,NA,NA
001042,25120,0,0,0,0,35,NA,NA,NA,NA,NA,NA
001061,25700,0,0,0,0,70,NA,NA,NA,NA,NA,NA
001060,3600,0,72,0,72,77,NA,NA,NA,NA,NA,NA
001034,0,0,225,0,225,42,NA,NA,NA,NA,NA,NA
001100,200,0,0,0,0,56,NA,NA,NA,NA,NA,NA
001020,90000,0,24,0,24,126,NA,NA,NA,NA,NA,NA
001068,12000,0,0,0,0,98,NA,NA,NA,NA,NA,NA
001087,1440,0,24,0,24,56,NA,NA,NA,NA,NA,NA
001082,8500,0,0,0,0,70,NA,NA,NA,NA,NA,NA
001036,64921,0,120,0,120,98,NA,NA,NA,NA,NA,NA
001070,343216,0,0,0,0,56,9,7,33,1,1,0
001054,1600,0,56,0,56,28,4,2,42,0,0,0
001014,0,0,35,0,35,14,1,1,42,0,0,0
001099,0,0,84,0,84,56,5,3,48,1,0,0
001084,1200,0,56,0,56,42,6,2,38,1,0,0
001004,12950,0,84,0,84,77,NA,NA,NA,NA,NA,NA
001007,3000,0,0,0,0,28,2,2,72,1,1,0
001073,4600,0,72,0,72,28,6,4,36,1,0,0
001057,0,0,56,0,56,49,6,4,51,0,0,0
001094,44400,0,0,0,0,84,10,8,69,1,0,0
001058,0,0,0,0,0,70,3,3,49,0,0,0
001090,0,0,0,0,0,14,4,2,35,1,0,0
001091,0,0,NA,0,NA,NA,0,0,NA,0,0,0
001029,547550,0,0,0,0,56,10,9,57,1,1,0
001065,69762,0,0,0,0,49,5,2,44,1,1,0
001018,12300,0,56,0,56,35,5,5,72,1,0,0
001080,0,0,24,0,24,42,4,2,33,1,0,0
001089,0,0,48,0,48,0,11,6,68,0,0,0
001027,21950,0,0,0,0,56,6,2,37,1,0,0
001067,2240,0,48,0,48,28,2,2,60,1,0,0
001086,15000,0,15,0,15,42,6,2,44,1,0,0
002069,58750,0,35,1,35,98,NA,NA,NA,NA,NA,NA
002030,13980,0,0,1,0,98,NA,NA,NA,NA,NA,NA
002017,51380,0,0,1,0,98,NA,NA,NA,NA,NA,NA
002056,350,0,18,1,18,54,NA,NA,NA,NA,NA,NA
002003,36200,0,48,1,48,77,NA,NA,NA,NA,NA,NA
002100,3000,0,54,1,54,70,NA,NA,NA,NA,NA,NA
002075,0,0,96,1,96,70,NA,NA,NA,NA,NA,NA
002055,362000,0,0,1,0,49,NA,NA,NA,NA,NA,NA
002039,18752,0,140,1,140,70,NA,NA,NA,NA,NA,NA
002040,364525,0,0,1,0,98,NA,NA,NA,NA,NA,NA
002043,1650,0,30,1,30,98,NA,NA,NA,NA,NA,NA
002009,15200,0,28,1,28,112,NA,NA,NA,NA,NA,NA
002038,29610,0,0,1,0,35,NA,NA,NA,NA,NA,NA
002048,11700,0,178,1,178,84,NA,NA,NA,NA,NA,NA
002079,3450,0,0,1,0,70,6,6,64,1,0,0
002015,129340,0,8,1,8,98,9,6,63,1,1,1
002093,14310,0,144,1,144,112,7,7,58,1,0,0
002064,1800,0,65,1,65,84,5,5,64,1,0,0
002044,928500,12500,0,1,0,84,11,6,58,1,1,0
002033,14930,0,0,1,0,76,11,10,54,1,0,0
002058,15150,0,40,1,40,98,8,5,34,1,0,1
002037,186720,0,0,1,0,56,3,2,42,1,1,0
002010,0,0,56,1,56,42,5,2,33,0,0,0
002066,11600,0,212,1,212,91,8,8,50,1,0,0
002018,753905,0,0,1,0,84,6,5,53,1,1,0
002080,8070,0,0,1,0,112,5,5,49,1,0,0
002085,100800,0,35,1,35,63,6,5,57,1,1,0
002028,0,0,48,1,48,49,5,2,32,0,0,0
002022,13350,0,0,1,0,42,5,4,47,1,0,0
002072,10700,0,0,1,0,42,4,4,32,1,0,0
002026,17900,0,0,1,0,77,9,7,67,1,0,0
002001,241300,0,0,1,0,56,7,4,45,1,1,0
002084,6080,0,48,1,48,12,11,6,68,1,0,0
002012,250470,0,0,1,0,56,4,3,47,1,1,0
002068,12220,0,0,1,0,70,9,4,38,1,0,0
002007,13200,0,12,1,12,98,6,5,72,1,0,1
002078,6000,0,70,1,70,126,7,3,42,1,0,0
002065,511065,0,10,1,10,108,11,9,37,1,1,1
002074,26900,0,0,1,0,126,11,7,75,1,0,0
002083,500,0,96,1,96,84,7,6,55,0,0,0
102092,1800,0,56,0,56,49,NA,NA,NA,NA,NA,NA
